League,Season,URL,Home,Away,Date,Final_Result,HT_Result,1X2_Close_1,1X2_Close_X,1X2_Close_2,1X2_Open_1,1X2_Open_X,1X2_Open_2,OU_2_Over_Close,OU_2_Under_Close,OU_2_Over_Open,OU_2_Under_Open,OU_2_25_Over_Close,OU_2_25_Under_Close,OU_2_25_Over_Open,OU_2_25_Under_Open,OU_2_5_Over_Close,OU_2_5_Under_Close,OU_2_5_Over_Open,OU_2_5_Under_Open,OU_2_75_Over_Close,OU_2_75_Under_Close,OU_2_75_Over_Open,OU_2_75_Under_Open,OU_3_Over_Close,OU_3_Under_Close,OU_3_Over_Open,OU_3_Under_Open,AH_0_Home_Close,AH_0_Away_Close,AH_0_Home_Open,AH_0_Away_Open,AH_minus_0_25_Home_Close,AH_minus_0_25_Away_Close,AH_minus_0_25_Home_Open,AH_minus_0_25_Away_Open,AH_minus_0_5_Home_Close,AH_minus_0_5_Away_Close,AH_minus_0_5_Home_Open,AH_minus_0_5_Away_Open,AH_minus_0_75_Home_Close,AH_minus_0_75_Away_Close,AH_minus_0_75_Home_Open,AH_minus_0_75_Away_Open,AH_minus_1_Home_Close,AH_minus_1_Away_Close,AH_minus_1_Home_Open,AH_minus_1_Away_Open,AH_minus_1_25_Home_Close,AH_minus_1_25_Away_Close,AH_minus_1_25_Home_Open,AH_minus_1_25_Away_Open,AH_plus_0_25_Home_Close,AH_plus_0_25_Away_Close,AH_plus_0_25_Home_Open,AH_plus_0_25_Away_Open,AH_plus_0_5_Home_Close,AH_plus_0_5_Away_Close,AH_plus_0_5_Home_Open,AH_plus_0_5_Away_Open,AH_plus_0_75_Home_Close,AH_plus_0_75_Away_Close,AH_plus_0_75_Home_Open,AH_plus_0_75_Away_Open,AH_plus_1_Home_Close,AH_plus_1_Away_Close,AH_plus_1_Home_Open,AH_plus_1_Away_Open,AH_plus_1_25_Home_Close,AH_plus_1_25_Away_Close,AH_plus_1_25_Home_Open,AH_plus_1_25_Away_Open,BTTS_Yes_Close,BTTS_No_Close,BTTS_Yes_Open,BTTS_No_Open
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/imotski-sibenik-df4Xy8bM/,Imotski,Sibenik,02 Apr 2016,1:1,,3.65,3.04,2.05,3.30,3.25,2.02,,,,,,,,,1.91,1.86,1.90,1.90,,,,,,,,,2.63,1.45,,,,,,,,,,,,,,,8.40,1.04,,,,,,,1.95,1.85,,,,,,,,,,,1.38,2.85,,,,,,,9.00,1.03,,1.05
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-segesta-zBIWvKwi/,Sesvete,Segesta,02 Sep 2015,1:0,1:0,1.47,3.90,6.50,1.74,3.25,4.25,,,,,,,,,1.77,2.00,2.05,1.75,,,,,,,,,1.17,4.55,,,,,,,,,,,1.67,2.15,,,1.76,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,1.50,,1.41
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-rudes-MRtEicNd/,Dragovoljac,Rudes,11 Sep 2015,1:1,0:0,2.49,2.78,3.02,2.22,3.10,2.97,,,,,2.02,1.77,2.02,1.77,2.21,1.64,2.30,1.60,,,,,,,,,1.70,2.08,,,2.00,1.80,,,,,,,,,,,4.15,1.20,,,,,,,,,,,,,,,,,,,1.12,5.60,,,,,,,5.30,1.12,5.30,1.12
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-imotski-WvLC2BXq/,Dragovoljac,Imotski,23 Oct 2015,1:0,0:0,2.00,2.93,4.00,,3.10,3.35,1.75,1.96,1.75,1.96,2.02,1.77,2.02,1.77,2.29,1.59,2.30,1.60,,,,,3.60,1.25,3.60,1.25,1.41,2.77,,,1.77,2.02,,,,,,,,,,,3.00,1.35,,,,,,,,,,,,,,,,,,,1.05,7.80,,,,,,,4.05,1.20,3.80,1.23
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/cibalia-imotski-2LhxIn7j/,Cibalia,Imotski,29 Mar 2016,0:0,0:0,1.42,3.80,7.90,,4.30,7.50,,,,,,,,,1.95,1.83,1.90,1.90,,,,,,,,,1.09,6.30,,,,,,,,,,,,,,,1.73,2.04,,,1.92,1.89,,,,,,,,,,,,,,,,,,,,,,,2.35,1.54,2.26,1.58
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-zadar-CjzTvAE3/,Dugopolje,Zadar,29 Mar 2016,1:0,,1.35,4.65,7.40,,3.75,6.50,,,,,,,,,1.86,1.89,1.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,1.46,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40,1.50,,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/hnk-gorica-sesvete-CnOo8WvI/,Gorica,Sesvete,21 May 2016,2:1,,2.25,3.25,2.80,,3.25,2.88,,,,,,,,,1.65,2.20,1.70,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,1.77,2.04,1.80
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/imotski-lucko-4C3Sh14I/,Imotski,Lucko,03 Oct 2015,1:3,,2.16,3.15,3.25,,3.30,2.77,,,,,,,,,,,,,,,,,,,,,1.56,2.33,,,2.00,1.80,,,,,,,,,,,3.25,1.30,,,,,,,,,,,,,,,,,,,1.11,5.80,,,,,,,4.25,1.18,,1.19
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sibenik-cibalia-hYLE4b3U/,Sibenik,Cibalia,11 Oct 2015,0:1,0:0,1.58,4.00,4.60,1.63,3.80,4.20,,,,,,,,,,,,,,,,,,,,,1.30,3.40,,,,,,,,,,,1.83,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,1.97,1.80,2.00
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-lucko-8OGvwb83/,Dragovoljac,Lucko,02 Sep 2015,1:2,0:0,2.07,2.99,3.65,,3.10,2.97,1.80,2.00,1.80,2.00,,,,,2.36,1.55,2.42,1.52,,,,,,,,,1.47,2.57,,,1.95,1.85,,,,,,,,,,,3.18,1.32,,,,,,,,,,,,,,,,,,,1.07,7.10,,,,,,,4.25,1.18,4.15,1.19
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sibenik-sesvete-MgHXpn6s/,Sibenik,Sesvete,19 Sep 2015,2:1,,1.87,3.20,4.10,,3.40,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,1.77,,,2.66,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60,1.25,3.45,1.27
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sibenik-zadar-CIQg9Mla/,Sibenik,Zadar,07 Oct 2015,5:0,,1.38,4.10,7.50,,,6.80,,,,,,,,,1.65,2.21,1.70,2.10,,,,,,,,,1.11,6.00,,,,,,,,,,,,,,,,,,,1.94,1.85,,,,,,,,,,,,,,,,,,,,,,,1.96,1.82,1.85,1.95
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/lucko-sibenik-rs9izdhM/,Lucko,Sibenik,05 Sep 2015,0:0,0:0,2.84,2.72,2.68,2.49,3.20,2.52,1.85,1.95,1.85,1.95,2.02,1.77,2.02,1.77,2.26,1.61,2.30,1.60,,,,,,,,,1.98,1.79,,,,,,,,,,,,,,,5.20,1.13,,,,,,,,,,,,,,,,,,,1.16,4.75,,,,,,,6.40,1.08,,1.08
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-zadar-nVF1kMbJ/,Dragovoljac,Zadar,04 Mar 2016,5:0,2:0,1.69,3.30,5.10,,3.30,4.65,,,,,1.92,1.88,2.00,1.80,2.10,1.69,2.25,1.62,,,,,,,,,1.23,3.80,,,,,,,,,,,1.84,1.96,,,1.97,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10,1.33,,1.24
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/cibalia-zadar-GbybhTr3/,Cibalia,Zadar,09 Apr 2016,4:0,,1.36,5.10,6.30,1.26,5.00,8.70,,,,,,,,,1.79,1.99,1.75,2.05,,,,,,,,,1.12,5.30,,,,,,,,,,,,,,,1.59,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,1.69,2.02,1.74
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/cibalia-dinamo-zagreb-bskp4QsF/,Cibalia,NK Dinamo Zagreb 2,23 Apr 2016,3:0,,1.44,3.60,5.90,,3.50,3.95,,,,,,,,,2.12,1.68,2.10,1.70,,,,,,,,,1.15,4.32,,,,,,,,,,,1.90,1.90,,,1.88,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,1.44,,1.43
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/lucko-dugopolje-j3xoBrKn/,Lucko,Dugopolje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/hnk-gorica-sesvete-CbETShTb/,Gorica,Sesvete,14 Aug 2015,2:0,,1.87,3.35,3.50,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,1.77,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,2.02,1.77,2.02
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/cibalia-dugopolje-fsWJwAsH/,Cibalia,Dugopolje,29 Aug 2015,2:1,0:1,2.22,3.10,2.97,,3.10,2.97,,,,,,,,,,,,,,,,,,,,,1.71,2.01,,,2.05,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,1.75,2.05,1.75
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/imotski-zadar-EPaNUZFq/,Imotski,Zadar,05 Sep 2015,4:2,,2.07,3.25,3.25,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,2.37,,2.20
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-rudes-MRKrxIN9/,Dugopolje,Rudes,02 Sep 2015,2:1,1:1,2.12,2.92,3.60,,3.25,3.95,,,,,1.95,1.85,1.95,1.85,2.23,1.63,2.20,1.65,,,,,,,,,1.49,2.51,,,,,,,1.80,2.00,,,,,,,3.30,1.30,,,,,,,,,,,,,,,,,,,1.08,7.00,,,,,,,4.40,1.17,,1.23
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/cibalia-lucko-bPaI6J3D/,Cibalia,Lucko,14 May 2016,3:1,,1.30,5.20,7.80,,4.32,5.20,,,,,,,,,1.97,1.78,1.95,1.85,,,,,,,,,1.09,6.10,,,,,,,,,,,,,,,1.55,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,1.64,,1.64
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/cibalia-dinamo-zagreb-4jAmyxwG/,Cibalia,NK Dinamo Zagreb 2,02 Sep 2015,1:1,1:0,1.40,4.25,7.00,,3.10,2.97,,,,,,,,,1.64,2.18,2.10,1.70,1.75,2.05,1.80,2.00,,,,,1.14,5.10,,,,,,,,,,,1.52,2.38,,,1.60,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,1.59,3.60,1.24
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-sibenik-Wb5KfNZ5/,Dugopolje,Sibenik,03 Oct 2015,0:3,0:2,2.60,3.15,2.43,,3.10,2.68,,,,,,,,,,,,,,,,,,,,,1.86,1.73,,,,,,,,,,,,,,,4.25,1.19,,,,,,,1.85,1.92,,,,,,,,,,,1.19,4.25,,,,,,,5.30,1.12,5.30,1.12
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/segesta-hnk-gorica-SS3BtnXo/,Segesta,Gorica,08 Mar 2016,1:1,0:1,2.75,3.16,2.43,,,2.12,1.64,2.12,1.64,2.12,,,,,2.10,1.70,,,,,,,3.20,1.30,3.20,1.30,2.09,1.69,,,,,,,,,,,,,,,5.50,1.12,,,,,,,1.70,2.10,,,,,,,,,,,1.20,4.15,,,,,,,6.30,1.09,,1.08
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-cibalia-d28Fu6nh/,Sesvete,Cibalia,05 Mar 2016,0:1,0:1,2.14,3.20,3.25,,3.00,2.87,,,,,2.02,1.78,2.02,1.78,2.25,1.62,2.30,1.60,,,,,,,,,1.54,2.38,,,2.00,1.80,,,,,,,,,,,3.40,1.28,,,,,,,,,,,,,,,,,,,1.09,6.30,,,,,,,4.25,1.18,4.25,1.18
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/segesta-rudes-GjXFvjSA/,Segesta,Rudes,29 Aug 2015,4:1,0:1,2.32,3.10,2.78,,3.10,2.78,,,,,2.02,1.77,2.02,1.77,2.30,1.60,2.30,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.95,1.85,1.95
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/zadar-dugopolje-QsGLUEbn/,Zadar,Dugopolje,14 Aug 2015,0:5,,2.07,3.19,3.17,,3.25,3.95,,,,,1.95,1.85,1.95,1.85,2.20,1.65,2.20,1.65,,,,,,,,,1.53,2.37,,,,,,,2.08,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,1.73,1.88,1.93
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/lucko-cibalia-AFmFS4jD/,Lucko,Cibalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-dugopolje-IHKURR0e/,Sesvete,Dugopolje,14 Nov 2015,1:0,,1.57,3.75,5.50,,,3.95,,,,,,,,,1.98,1.81,,,,,,,,,,,1.19,4.25,,,,,,,1.80,2.00,,,,,,,2.05,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,1.42,2.69,1.42
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/zadar-cibalia-ERzarYSo/,Zadar,Cibalia,23 Aug 2015,0:3,0:2,3.35,3.35,1.92,,,2.42,,,,,1.95,1.85,1.95,1.85,2.20,1.65,2.20,1.65,,,,,,,,,2.62,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,1.98,,,,,,,,,,,,,,,2.62,1.44,1.90,1.80
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-rudes-Mci4QDfn/,Sesvete,Rudes,09 Apr 2016,2:0,,1.51,3.60,6.60,,,6.00,,,,,,,,,2.01,1.76,2.05,1.75,,,,,,,,,1.14,5.10,,,,,,,,,,,,,,,2.01,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,1.40,,1.40
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/lucko-segesta-2m7tQjDH/,Lucko,Segesta,14 Aug 2015,1:2,,1.58,3.80,4.60,,3.80,4.60,,,,,,,,,,,,,,,,,,,,,1.28,3.50,,,,,,,,,,,1.83,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,1.97,1.82,1.97
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-segesta-bF0kOUsU/,Dugopolje,Segesta,22 Aug 2015,2:1,,1.64,3.50,4.50,,3.30,3.75,,,,,,,,,,,,,,,,,,,,,1.28,3.50,,,,,,,,,,,1.90,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,1.90,1.90,1.90
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/rudes-sibenik-WOlBTpy7/,Rudes,Sibenik,16 Sep 2015,2:3,,2.31,2.91,3.16,,3.00,2.78,,,,,2.10,1.70,2.10,1.70,2.36,1.55,2.42,1.52,,,,,,,,,1.69,2.13,,,,,,,,,,,,,,,3.75,1.24,,,,,,,,,,,,,,,,,,,1.10,6.00,,,,,,,4.90,1.14,,1.14
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/hnk-gorica-segesta-IZkFcPkm/,Gorica,Segesta,02 Oct 2015,1:0,0:0,1.48,3.60,7.10,1.37,4.20,6.80,,,,,,,,,1.74,2.08,1.50,2.50,,,,,2.30,1.60,1.80,2.00,1.14,5.00,,,,,,,,,,,,,,,1.72,2.04,,,1.90,1.90,,,,,,,,,,,,,,,,,,,,,,,2.38,1.53,2.45,1.50
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/hnk-gorica-imotski-A1p8V5yj/,Gorica,Imotski,08 Apr 2016,3:0,,1.73,3.40,4.60,1.75,3.30,4.25,1.66,2.10,1.66,2.10,,,,,2.18,1.65,2.25,1.62,,,,,3.20,1.29,3.20,1.29,1.28,3.40,,,,,,,1.83,1.98,,,,,,,2.38,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,1.34,,1.12
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-lucko-n7NXfM41/,Sesvete,Lucko,01 May 2016,2:2,,2.00,3.40,3.00,,3.60,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/segesta-dragovoljac-dlkSTgVk/,Segesta,Dragovoljac,05 Sep 2015,0:2,,1.85,3.20,3.95,,3.20,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,3.00,,3.00
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/segesta-dinamo-zagreb-KbAv4RCJ/,Segesta,NK Dinamo Zagreb 2,26 Sep 2015,1:2,,2.42,3.00,2.73,,3.00,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.80,2.00,1.80
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-dinamo-zagreb-UgcKPsZu/,Dragovoljac,NK Dinamo Zagreb 2,11 Oct 2015,0:0,0:0,2.34,3.12,2.74,2.12,3.10,3.16,,,,,2.02,1.77,2.02,1.77,2.30,1.60,2.30,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,2.05,1.75,2.05
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sibenik-hnk-gorica-K017Ohf3/,Sibenik,Gorica,24 Oct 2015,0:0,0:0,1.47,4.35,5.50,,4.30,5.90,,,,,,,,,1.68,2.15,1.60,2.30,,,,,2.00,1.80,2.00,1.80,1.20,4.15,,,,,,,,,,,,,,,1.74,2.02,,,2.00,1.80,,,,,,,,,,,,,,,,,,,,,,,2.35,1.54,2.35,1.54
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/imotski-sesvete-jJzpuJ8n/,Imotski,Sesvete,24 Mar 2016,0:2,,2.57,3.20,2.58,2.07,3.20,3.18,1.53,2.42,1.50,2.42,1.75,2.05,1.75,2.05,2.00,1.76,2.00,1.80,2.25,1.62,2.25,1.62,2.67,1.45,2.70,1.40,1.65,2.01,,,2.00,1.80,,,2.30,1.60,,,2.67,1.45,,,3.50,1.23,,,3.90,1.24,,,1.50,2.50,,,1.40,2.85,,,,,,,1.17,4.78,,,1.15,5.50,,,1.75,1.95,,1.95
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/rudes-lucko-IVR0yy8B/,Rudes,Lucko,24 Mar 2016,1:4,1:1,1.95,3.20,3.75,,3.10,3.40,1.62,2.25,1.60,2.20,1.90,1.90,1.90,1.90,2.12,1.69,2.10,1.70,2.42,1.52,2.42,1.52,3.00,1.38,3.00,1.33,1.46,2.64,,,1.77,2.03,,,2.05,1.75,,,2.38,1.55,,,3.02,1.36,,,3.35,1.30,,,1.38,3.00,,,1.30,3.35,,,1.20,4.40,,,1.09,7.10,,,,,,,4.80,1.17,4.80,1.17
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-sesvete-2q1bWnil/,Dugopolje,Sesvete,12 Sep 2015,2:2,,1.82,3.25,3.95,1.82,3.25,3.95,,,,,,,,,,,,,,,,,,,,,1.40,2.75,,,,,,,1.88,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,1.93,1.88,1.93
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-hnk-gorica-IFT170JB/,Sesvete,Gorica,11 Oct 2015,2:1,2:0,1.66,3.65,4.15,1.82,3.40,3.75,,,,,1.97,1.82,1.97,1.82,2.25,1.62,2.25,1.62,,,,,,,,,1.33,3.25,,,,,,,,,,,1.99,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.80,2.00,1.80
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-dinamo-zagreb-IF7WiLJO/,Sesvete,NK Dinamo Zagreb 2,07 Oct 2015,1:0,,1.53,3.95,5.40,,,4.10,,,,,,,,,1.94,1.84,2.00,1.80,,,,,,,,,1.21,4.05,,,,,,,,,,,1.92,1.88,,,1.85,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,1.46,2.66,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/rudes-lucko-8QT7tCcb/,Rudes,Lucko,23 Aug 2015,3:1,1:0,2.07,3.09,3.25,,3.20,3.55,,,,,1.97,1.82,2.05,1.75,2.25,1.62,2.35,1.57,,,,,,,,,1.53,2.41,,,,,,,2.08,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,1.73,,1.73
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-dugopolje-YePs9CPB/,Dragovoljac,Dugopolje,21 May 2016,1:0,,1.39,4.34,7.10,,4.50,6.85,,,,,,,,,1.83,1.95,1.63,2.25,,,,,,,,,1.11,5.70,,,,,,,,,,,,,,,1.74,2.02,,,1.83,1.98,,,,,,,,,,,,,,,,,,,,,,,2.39,1.52,,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-cibalia-dMQ4zeNH/,Dragovoljac,Cibalia,24 Mar 2016,0:2,0:1,3.95,2.81,2.09,,3.25,2.02,1.58,2.35,1.53,2.34,1.80,2.00,1.80,2.00,2.10,1.68,2.05,1.75,2.35,1.58,2.35,1.58,2.75,1.42,2.80,1.38,,,,,3.20,1.33,,,3.70,1.26,,,4.80,1.17,,,7.80,1.05,,,,,,,2.15,1.67,,,1.88,1.93,,,1.65,2.15,,,1.36,2.65,,,1.35,3.00,,,1.90,1.85,,1.90
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sesvete-segesta-4QWKtWqi/,Sesvete,Segesta,29 Mar 2016,1:1,,1.30,4.90,8.30,1.37,4.20,7.00,,,,,,,,,1.82,1.93,1.85,1.95,,,,,,,,,1.07,7.00,,,,,,,,,,,,,,,1.51,2.42,,,2.00,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/lucko-dinamo-zagreb-nBiKxqFD/,Lucko,NK Dinamo Zagreb 2,28 Nov 2015,0:0,0:0,2.04,3.10,3.65,1.92,3.10,3.75,,,,,2.02,1.77,2.02,1.77,2.30,1.59,2.30,1.60,,,,,,,,,1.45,2.63,,,,,,,2.00,1.80,,,,,,,3.25,1.30,,,,,,,,,,,,,,,,,,,1.07,7.30,,,,,,,4.15,1.19,4.15,1.19
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sibenik-dragovoljac-ITzPujac/,Sibenik,Dragovoljac,29 Mar 2016,3:1,,1.30,4.75,7.70,,6.00,8.70,,,,,,,,,1.90,1.84,1.90,1.90,,,,,,,,,1.08,6.40,,,,,,,,,,,,,,,1.49,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,1.50,,1.36
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/sibenik-dinamo-zagreb-0OnHJljo/,Sibenik,NK Dinamo Zagreb 2,22 Aug 2015,2:0,,2.65,3.25,2.32,2.22,3.10,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,1.84,1.95,1.85
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-dinamo-zagreb-r7h0Rgut/,Dugopolje,NK Dinamo Zagreb 2,09 Apr 2016,0:1,,2.06,2.79,4.10,,3.10,3.40,,,,,,,,,2.26,1.61,2.25,1.62,,,,,,,,,1.40,2.81,,,1.85,1.95,,,,,,,,,,,3.70,1.24,,,,,,,,,,,,,,,,,,,1.03,9.50,,,,,,,4.75,1.15,,1.16
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dragovoljac-sesvete-QXKOm9NE/,Dragovoljac,Sesvete,20 Nov 2015,1:0,1:0,2.72,2.85,2.66,2.50,3.20,2.52,1.73,1.99,1.74,1.98,,,,,2.33,1.56,2.30,1.60,,,,,3.20,1.29,3.50,1.25,1.88,1.88,,,,,,,,,,,,,,,4.40,1.17,,,,,,,,,,,,,,,,,,,1.17,4.40,,,,,,,5.40,1.12,5.40,1.12
Croatia Prva NL,2015-2016,https://www.oddsportal.com/football/croatia/2-hnl-2015-2016/dugopolje-lucko-AcU6j7DF/,Dugopolje,Lucko,16 Apr 2016,3:0,2:0,1.90,3.00,4.35,1.90,3.04,4.25,,,,,,,,,2.08,1.70,2.08,1.70,,,,,,,,,1.33,3.10,,,,,,,,,,,,,,,2.77,1.41,,,,,,,,,,,,,,,,,,,1.03,9.00,,,,,,,3.45,1.27,,1.27
